Codigo_muestra;Codigo_individuo;Especie;Familia;Type;Pairs;Fuente;Localidad;Coord_X;Coord_Y;Fecha_recoleccion;Muestra_general;Organo;Muestreo;Individuo;Num_Org;Leaf_area;Petiole_area;Leaf_area_with_petiole;Leaf_thickness;Leaf_fresh_weight;Petiole_fresh_weight;Leaf_fresh_weight_with_petiole;Leaf_dry_weight;Petiole_dry_weight;Leaf_dry_weight_with_petiole;SLA_without_petiole;SLA_with_petiole;1/SLA_without_petiole;1/SLA_with_petiole;Leaf_dry_weight_per_fresh_weight_without_petiole;Leaf_dry_weight_per_fresh_weight_with_petiole;Diametro_flor;Eje_max_flor;Eje_min_flor;Eje_3_flor;Volumen_flor;Alt_max_rep;Alt_max_veg;Eje_max_planta;Eje_min_planta;Volumen_planta_veg;Volumen_planta_rep;Volumen_inflorescencia
SAXHIR_MOR.4.F4.;SAXHIR_MOR.4.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;4;4;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR.5.F1.;SAXHIR_MOR.5.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;5;1;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR.5.F2.;SAXHIR_MOR.5.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;5;2;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR.5.F3.;SAXHIR_MOR.5.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;5;3;;;;;;;;;;;;;;;;;11;;;1;95.03317777;;;;;;;
SAXHIR_MOR.5.F4.;SAXHIR_MOR.5.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;5;4;;;;;;;;;;;;;;;;;11;;;1;95.03317777;;;;;;;
SAXHIR_MOR.6.F1.;SAXHIR_MOR.6.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;6;1;;;;;;;;;;;;;;;;;12;;;1;113.0973355;;;;;;;
SAXHIR_MOR.6.F2.;SAXHIR_MOR.6.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;6;2;;;;;;;;;;;;;;;;;12;;;1;113.0973355;;;;;;;
SAXHIR_MOR.6.F3.;SAXHIR_MOR.6.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;6;3;;;;;;;;;;;;;;;;;12;;;1;113.0973355;;;;;;;
SAXHIR_MOR.6.F4.;SAXHIR_MOR.6.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;6;4;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR.7.F1.;SAXHIR_MOR.7.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;7;1;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR.7.F2.;SAXHIR_MOR.7.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;7;2;;;;;;;;;;;;;;;;;11;;;1;95.03317777;;;;;;;
SAXHIR_MOR.7.F3.;SAXHIR_MOR.7.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;7;3;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR.7.F4.;SAXHIR_MOR.7.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;7;4;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR.8.F1.;SAXHIR_MOR.8.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;8;1;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR.8.F2.;SAXHIR_MOR.8.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;8;2;;;;;;;;;;;;;;;;;9;;;1;63.61725124;;;;;;;
SAXHIR_MOR.8.F3.;SAXHIR_MOR.8.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;8;3;;;;;;;;;;;;;;;;;9;;;1;63.61725124;;;;;;;
SAXHIR_MOR.8.F4.;SAXHIR_MOR.8.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;8;4;;;;;;;;;;;;;;;;;9;;;1;63.61725124;;;;;;;
SAXHIR_MOR.9.F1.;SAXHIR_MOR.9.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;9;1;;;;;;;;;;;;;;;;;8;;;1;50.26548246;;;;;;;
SAXHIR_MOR.9.F2.;SAXHIR_MOR.9.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;9;2;;;;;;;;;;;;;;;;;8;;;1;50.26548246;;;;;;;
SAXHIR_MOR.9.F3.;SAXHIR_MOR.9.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;9;3;;;;;;;;;;;;;;;;;7;;;1;38.48451001;;;;;;;
SAXHIR_MOR.9.F4.;SAXHIR_MOR.9.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;9;4;;;;;;;;;;;;;;;;;7;;;1;38.48451001;;;;;;;
SAXHIR_MOR10.F1.;SAXHIR_MOR10.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;10;1;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR10.F2.;SAXHIR_MOR10.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;10;2;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR10.F3.;SAXHIR_MOR10.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;10;3;;;;;;;;;;;;;;;;;10;;;1;78.53981634;;;;;;;
SAXHIR_MOR10.F4.;SAXHIR_MOR10.;Saxifraga hirsuta;Saxifragaceae;Generalist;Saxifraga;Campo;Barranco_Los_Meses;-0.53288534;42.71361264;04/06/2024;Planta;Flor;Morfologia;10;4;;;;;;;;;;;;;;;;;9;;;1;63.61725124;;;;;;;
SILVUL_MOR.1.F1.;SILVUL_MOR.1.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;1;1;;;;;;;;;;;;;;;;;18;;;12.5;3180.862562;;;;;;;
SILVUL_MOR.1.F2.;SILVUL_MOR.1.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;1;2;;;;;;;;;;;;;;;;;20;;;12.5;3926.990817;;;;;;;
SILVUL_MOR.1.F3.;SILVUL_MOR.1.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;1;3;;;;;;;;;;;;;;;;;17;;;12.5;2837.250865;;;;;;;
SILVUL_MOR.2.F1.;SILVUL_MOR.2.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;2;1;;;;;;;;;;;;;;;;;17;;;12.5;2837.250865;;;;;;;
SILVUL_MOR.2.F2.;SILVUL_MOR.2.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;2;2;;;;;;;;;;;;;;;;;21;;;12.5;4329.507376;;;;;;;
SILVUL_MOR.2.F3.;SILVUL_MOR.2.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;2;3;;;;;;;;;;;;;;;;;22;;;12.5;4751.658889;;;;;;;
SILVUL_MOR.2.F4.;SILVUL_MOR.2.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;2;4;;;;;;;;;;;;;;;;;18;;;12.5;3180.862562;;;;;;;
SILVUL_MOR.3.F1.;SILVUL_MOR.3.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;3;1;;;;;;;;;;;;;;;;;20;;;12.5;3926.990817;;;;;;;
SILVUL_MOR.3.F2.;SILVUL_MOR.3.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;3;2;;;;;;;;;;;;;;;;;21;;;12.5;4329.507376;;;;;;;
SILVUL_MOR.4.F1.;SILVUL_MOR.4.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;4;1;;;;;;;;;;;;;;;;;16;;;12.5;2513.274123;;;;;;;
SILVUL_MOR.4.F2.;SILVUL_MOR.4.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;4;2;;;;;;;;;;;;;;;;;22;;;12.5;4751.658889;;;;;;;
SILVUL_MOR.4.F3.;SILVUL_MOR.4.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;4;3;;;;;;;;;;;;;;;;;19;;;12.5;3544.109212;;;;;;;
SILVUL_MOR.5.F1.;SILVUL_MOR.5.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;5;1;;;;;;;;;;;;;;;;;20;;;12.5;3926.990817;;;;;;;
SILVUL_MOR.5.F2.;SILVUL_MOR.5.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;5;2;;;;;;;;;;;;;;;;;23;;;12.5;5193.445355;;;;;;;
SILVUL_MOR.6.F1.;SILVUL_MOR.6.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;6;1;;;;;;;;;;;;;;;;;19;;;12.5;3544.109212;;;;;;;
SILVUL_MOR.6.F2.;SILVUL_MOR.6.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;6;2;;;;;;;;;;;;;;;;;18;;;12.5;3180.862562;;;;;;;
SILVUL_MOR.6.F3.;SILVUL_MOR.6.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;6;3;;;;;;;;;;;;;;;;;10;;;12.5;981.7477042;;;;;;;
SILVUL_MOR.7.F3.;SILVUL_MOR.7.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;7;1;;;;;;;;;;;;;;;;;16;;;12.5;2513.274123;;;;;;;
SILVUL_MOR.8.F1.;SILVUL_MOR.8.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;8;1;;;;;;;;;;;;;;;;;19;;;12.5;3544.109212;;;;;;;
SILVUL_MOR.8.F2.;SILVUL_MOR.8.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;8;2;;;;;;;;;;;;;;;;;18;;;12.5;3180.862562;;;;;;;
SILVUL_MOR.9.F1.;SILVUL_MOR.9.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;9;1;;;;;;;;;;;;;;;;;20;;;12.5;3926.990817;;;;;;;
SILVUL_MOR.9.F2.;SILVUL_MOR.9.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;9;2;;;;;;;;;;;;;;;;;22;;;12.5;4751.658889;;;;;;;
SILVUL_MOR.9.F3.;SILVUL_MOR.9.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;9;3;;;;;;;;;;;;;;;;;19;;;12.5;3544.109212;;;;;;;
SILVUL_MOR10.F3.;SILVUL_MOR10.;Silene vulgaris;Caryophyllaceae;Generalist;Petrocoptis;Campo;Puente_San_Miguel;-0.56335534;42.57374053;06/05/2024;Planta;Flor;Morfologia;10;1;;;;;;;;;;;;;;;;;20;;;12.5;3926.990817;;;;;;;
STRION_MOR.1.F1.;STRION_MOR.1.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;1;1;;;;;;;;;;;;;;;;;;35;34;1;1190;;;;;;;
STRION_MOR.1.F2.;STRION_MOR.1.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;1;2;;;;;;;;;;;;;;;;;;39;34;1;1326;;;;;;;
STRION_MOR.1.F3.;STRION_MOR.1.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;1;3;;;;;;;;;;;;;;;;;;37;40;1;1480;;;;;;;
STRION_MOR.1.F4.;STRION_MOR.1.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;1;4;;;;;;;;;;;;;;;;;;34;35;1;1190;;;;;;;
STRION_MOR.2.F1.;STRION_MOR.2.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;2;1;;;;;;;;;;;;;;;;;;34;33;1;1122;;;;;;;
STRION_MOR.2.F2.;STRION_MOR.2.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;2;2;;;;;;;;;;;;;;;;;;30;30;1;900;;;;;;;
STRION_MOR.2.F3.;STRION_MOR.2.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;2;3;;;;;;;;;;;;;;;;;;35;33;1;1155;;;;;;;
STRION_MOR.2.F4.;STRION_MOR.2.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;2;4;;;;;;;;;;;;;;;;;;30;25;1;750;;;;;;;
STRION_MOR.3.F1.;STRION_MOR.3.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;3;1;;;;;;;;;;;;;;;;;;27;25;1;675;;;;;;;
STRION_MOR.3.F2.;STRION_MOR.3.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;3;2;;;;;;;;;;;;;;;;;;33;31;1;1023;;;;;;;
STRION_MOR.3.F3.;STRION_MOR.3.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;3;3;;;;;;;;;;;;;;;;;;29;29;1;841;;;;;;;
STRION_MOR.3.F4.;STRION_MOR.3.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;3;4;;;;;;;;;;;;;;;;;;30;31;1;930;;;;;;;
STRION_MOR.4.F1.;STRION_MOR.4.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;4;1;;;;;;;;;;;;;;;;;;35;33;1;1155;;;;;;;
STRION_MOR.4.F2.;STRION_MOR.4.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;4;2;;;;;;;;;;;;;;;;;;39;37;1;1443;;;;;;;
STRION_MOR.4.F3.;STRION_MOR.4.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;4;3;;;;;;;;;;;;;;;;;;30;31;1;930;;;;;;;
STRION_MOR.4.F4.;STRION_MOR.4.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;4;4;;;;;;;;;;;;;;;;;;36;30;1;1080;;;;;;;
STRION_MOR.5.F1.;STRION_MOR.5.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;5;1;;;;;;;;;;;;;;;;;;26;29;1;754;;;;;;;
STRION_MOR.5.F2.;STRION_MOR.5.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;5;2;;;;;;;;;;;;;;;;;;34;27;1;918;;;;;;;
STRION_MOR.5.F3.;STRION_MOR.5.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;5;3;;;;;;;;;;;;;;;;;;28;28;1;784;;;;;;;
STRION_MOR.5.F4.;STRION_MOR.5.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;5;4;;;;;;;;;;;;;;;;;;29;27;1;783;;;;;;;
STRION_MOR.6.F1.;STRION_MOR.6.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;6;1;;;;;;;;;;;;;;;;;;34;30;1;1020;;;;;;;
STRION_MOR.6.F2.;STRION_MOR.6.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;6;2;;;;;;;;;;;;;;;;;;35;34;1;1190;;;;;;;
STRION_MOR.6.F3.;STRION_MOR.6.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;6;3;;;;;;;;;;;;;;;;;;36;35;1;1260;;;;;;;
STRION_MOR.6.F4.;STRION_MOR.6.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;6;4;;;;;;;;;;;;;;;;;;37;35;1;1295;;;;;;;
STRION_MOR.7.F1.;STRION_MOR.7.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;7;1;;;;;;;;;;;;;;;;;;39;36;1;1404;;;;;;;
STRION_MOR.7.F2.;STRION_MOR.7.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;7;2;;;;;;;;;;;;;;;;;;39;34;1;1326;;;;;;;
STRION_MOR.7.F3.;STRION_MOR.7.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;7;3;;;;;;;;;;;;;;;;;;37;37;1;1369;;;;;;;
STRION_MOR.7.F4.;STRION_MOR.7.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;7;4;;;;;;;;;;;;;;;;;;37;36;1;1332;;;;;;;
STRION_MOR.8.F1.;STRION_MOR.8.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;8;1;;;;;;;;;;;;;;;;;;45;40;1;1800;;;;;;;
STRION_MOR.8.F2.;STRION_MOR.8.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;8;2;;;;;;;;;;;;;;;;;;43;35;1;1505;;;;;;;
STRION_MOR.8.F3.;STRION_MOR.8.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;8;3;;;;;;;;;;;;;;;;;;40;41;1;1640;;;;;;;
STRION_MOR.8.F4.;STRION_MOR.8.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;8;4;;;;;;;;;;;;;;;;;;41;40;1;1640;;;;;;;
STRION_MOR.9.F1.;STRION_MOR.9.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;9;1;;;;;;;;;;;;;;;;;;35;30;1;1050;;;;;;;
STRION_MOR10.F1.;STRION_MOR10.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;10;1;;;;;;;;;;;;;;;;;;35;32;1;1120;;;;;;;
STRION_MOR10.F2.;STRION_MOR10.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;10;2;;;;;;;;;;;;;;;;;;34;32;1;1088;;;;;;;
STRION_MOR10.F3.;STRION_MOR10.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;10;3;;;;;;;;;;;;;;;;;;40;36;1;1440;;;;;;;
STRION_MOR10.F4.;STRION_MOR10.;Streptocarpus ionanthus;Gesneriaceae;Generalist;Ramonda;Campo;Casa;-0.549657465;42.57167801;19/05/2024;Planta;Flor;Morfologia;10;4;;;;;;;;;;;;;;;;;;40;40;1;1600;;;;;;;
ANDCYL_MOR.1.F1.;ANDCYL_MOR.1.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Flor;Morfologia;1;1;;;;;;;;;;;;;;;;;11;;;5;475.1658889;;;;;;;
ANDCYL_MOR.1.F2.;ANDCYL_MOR.1.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Flor;Morfologia;1;2;;;;;;;;;;;;;;;;;11;;;4;380.1327111;;;;;;;
ANDCYL_MOR.1.F3.;ANDCYL_MOR.1.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Flor;Morfologia;1;3;;;;;;;;;;;;;;;;;10;;;5;392.6990817;;;;;;;
ANDCYL_MOR.1.F4.;ANDCYL_MOR.1.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Flor;Morfologia;1;4;;;;;;;;;;;;;;;;;10;;;5;392.6990817;;;;;;;
ANDCYL_MOR.2.F1.;ANDCYL_MOR.2.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Flor;Morfologia;2;1;;;;;;;;;;;;;;;;;11;;;4;380.1327111;;;;;;;
ANDCYL_MOR.2.F2.;ANDCYL_MOR.2.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Flor;Morfologia;2;2;;;;;;;;;;;;;;;;;11;;;4;380.1327111;;;;;;;
ANDCYL_MOR.2.F3.;ANDCYL_MOR.2.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Flor;Morfologia;2;3;;;;;;;;;;;;;;;;;10;;;4;314.1592654;;;;;;;
